T (us), IAW, IBW, ICW, VAY, VBY, VCY
5331250.19, .81663579, .81574762, -1.632383, -70.37798, -26.75186, 97.129829
5331500.05, .70322186, .9241696, -1.627391, -64.54939, -34.25722, 98.806602
5331749.92, .58547235, 1.0268937, -1.612366, -58.32282, -41.55138, 99.874199
5331999.78, .46411315, 1.1232867, -1.5874, -51.73668, -48.58936, 100.32604
5332250.12, .33989257, 1.2127542, -1.552647, -44.83157, -55.32777, 100.15934
5332499.98, .21357644, 1.2947447, -1.508321, -37.65005, -61.72507, 99.375122
5332749.84, .08594355, 1.3687526, -1.454696, -30.23642, -67.74181, 97.978218
5333000.18, -.0422192, 1.4343218, -1.392103, -22.63636, -73.3409, 95.977257
5333250.05, -.1701217, 1.4910477, -1.320926, -14.89674, -78.48782, 93.384552
5333499.91, -.2969753, 1.538581, -1.241606, -7.065277, -83.15083, 90.21611
5333749.77, -.4219979, 1.5766283, -1.15463, .8097443, -87.30119, 86.491447
5334000.11, -.5444188, 1.6049552, -1.060536, 8.6797733, -90.91331, 82.233543
5334249.97, -.6634831, 1.623387, -.9599038, 16.496288, -93.96493, 77.468636
5334499.84, -.7784569, 1.6318101, -.8533531, 24.2111, -96.43721, 72.226112
5334750.18, -.8886312, 1.6301724, -.7415412, 31.77664, -98.31493, 66.538292
5335000.04, -.9933268, 1.6184843, -.6251574, 39.146267, -99.58651, 60.440239
5335249.90, -1.091898, 1.5968175, -.5049194, 46.274544, -100.2441, 53.969551
5335499.76, -1.183738, 1.5653059, -.3815682, 53.117523, -100.2836, 47.166122
5335750.10, -1.268279, 1.5241437, -.2558646, 59.633018, -99.70492, 40.071903
5335999.97, -1.345001, 1.4735845, -.1285835, 65.780853, -98.51147, 32.730625
5336249.83, -1.413431, 1.4139402, -.5097E-3, 71.523125, -96.71068, 25.18755
5336500.17, -1.473146, 1.3455786, .12756737, 76.82444, -94.31362, 17.489185
5336750.03, -1.523779, 1.2689209, .2548579, 81.6521, -91.33509, 9.6829958
5336999.89, -1.565017, 1.1844399, .38057715, 85.976349, -87.79346, 1.8171065
5337250.23, -1.596606, 1.0926564, .50395006, 89.770523, -83.71054, -6.059986
5337500.10, -1.618352, .99413633, .6242159, 93.011238, -79.11152, -13.89972
5337749.96, -1.63012, .88948709, .74063331, 95.678505, -74.02475, -21.65375
5337999.82, -1.631838, .7793538, .85248446, 97.755882, -68.4816, -29.27428
5338250.16, -1.623495, .66441554, .95907974, 99.23056, -62.51623, -36.71433
5338500.02, -1.605143, .54538095, 1.059762, 100.09345, -56.16543, -43.92802
5338749.89, -1.576894, .42298388, 1.1539105, 100.33923, -49.46835, -50.87088
5339000.23, -1.538924, .29797894, 1.2409447, 99.966385, -42.46629, -57.5001
5339250.09, -1.491465, .17113687, 1.3203282, 98.977219, -35.2024, -63.77481
5339499.95, -1.434811, .04323966, 1.3915714, 97.377815, -27.72148, -69.65634
5339749.81, -1.369311, -.0849241, 1.4542351, 95.178055, -20.06965, -75.10841
5340000.15, -1.295369, -.2125644, 1.5079329, 92.391487, -12.29408, -80.0974
5340250.02, -1.21344, -.3388941, 1.5523338, 89.035294, -4.442713, -84.59258
5340499.88, -1.12403, -.4631344, 1.5871642, 85.130165, 3.4360437, -88.56621
5340750.22, -1.02769, -.5845194, 1.6122091, 80.700188, 11.293616, -91.9938
5341000.08, -.9250135, -.7023006, 1.6273142, 75.772659, 19.08156, -94.85423
5341249.94, -.8166344, -.815752, 1.6323864, 70.377975, 26.75186, -97.12983
5341499.81, -.7032205, -.9241739, 1.6273944, 64.549385, 34.257225, -98.80661
5341750.14, -.585471, -1.026898, 1.6123689, 58.322823, 41.551384, -99.87421
5342000.01, -.4641118, -1.123291, 1.5874028, 51.736683, 48.589363, -100.326
5342249.87, -.3398912, -1.212759, 1.5526497, 44.83157, 55.327774, -100.1593
5342500.21, -.2135751, -1.294749, 1.5083241, 37.650055, 61.725067, -99.37512
5342750.07, -.0859422, -1.368757, 1.4546992, 30.236414, 67.741806, -97.97823
5342999.94, .04222058, -1.434326, 1.3921055, 22.636356, 73.340897, -95.97726
5343249.80, .17012304, -1.491052, 1.3209291, 14.896738, 78.487816, -93.38456
5343500.14, .29697663, -1.538585, 1.2416086, 7.0652761, 83.150833, -90.21611
5343750.00, .42199928, -1.576633, 1.1546334, -.8097453, 87.301193, -86.49146
5343999.86, .54442012, -1.604959, 1.0605394, -8.679774, 90.913322, -82.23354
5344250.20, .66348451, -1.623391, .95990676, -16.49629, 93.964928, -77.46864
5344500.06, .77845824, -1.631814, .85335606, -24.2111, 96.437218, -72.22611
5344749.93, .88863254, -1.630177, .74154413, -31.77664, 98.314934, -66.53829
5344999.79, .99332815, -1.618489, .62516034, -39.14627, 99.58651, -60.44024
5345250.13, 1.0918995, -1.596822, .50492227, -46.27455, 100.2441, -53.96955
5345499.99, 1.1837391, -1.56531, .38157117, -53.11753, 100.28365, -47.16613
5345749.86, 1.2682804, -1.524148, .25586757, -59.63302, 99.704926, -40.0719
5346000.19, 1.3450023, -1.473589, .12858647, -65.78085, 98.511475, -32.73063
5346250.06, 1.4134319, -1.413944, .5126E-3, -71.52312, 96.710678, -25.18755
5346499.92, 1.4731473, -1.345583, -.1275644, -76.82444, 94.313622, -17.48919
5346749.78, 1.5237801, -1.268925, -.2548549, -81.6521, 91.335098, -9.682998
5347000.12, 1.5650184, -1.184444, -.3805742, -85.97635, 87.793457, -1.817109
5347249.98, 1.5966078, -1.092661, -.5039471, -89.77052, 83.710541, 6.0599837
5347499.85, 1.6183536, -.9941406, -.624213, -93.01124, 79.111526, 13.899714
5347750.19, 1.6301217, -.8894914, -.7406304, -95.6785, 74.024757, 21.653748
5348000.05, 1.6318396, -.7793581, -.8524815, -97.75588, 68.481606, 29.274279
5348249.91, 1.6234967, -.6644198, -.9590768, -99.23056, 62.516235, 36.714325
5348499.77, 1.6051444, -.5453852, -1.059759, -100.0935, 56.165436, 43.928017
5348750.11, 1.5768957, -.4229882, -1.153908, -100.3392, 49.468357, 50.870872
5348999.98, 1.5389251, -.2979832, -1.240942, -99.96638, 42.46629, 57.500095
5349249.84, 1.4914664, -.1711412, -1.320325, -98.97722, 35.202404, 63.774815
5349500.18, 1.4348124, -.043244, -1.391568, -97.37782, 27.721483, 69.656334
5349750.04, 1.3693123, .08491985, -1.454232, -95.17805, 20.069651, 75.108406
5349999.90, 1.2953699, .21256009, -1.50793, -92.39149, 12.294082, 80.097404
5350249.77, 1.2134411, .33888981, -1.552331, -89.03529, 4.4427161, 84.592575
5350500.11, 1.1240311, .46313015, -1.587161, -85.13017, -3.436041, 88.566208
5350749.97, 1.027691, .58451509, -1.612206, -80.70019, -11.29361, 91.993797
5350999.83, .92501491, .70229638, -1.627311, -75.77266, -19.08156, 94.854218
5351250.17, .81663579, .81574768, -1.632383, -70.37798, -26.75186, 97.129829
5351500.03, .70322186, .92416966, -1.627391, -64.54939, -34.25722, 98.806602
5351749.90, .58547229, 1.0268937, -1.612366, -58.32282, -41.55138, 99.874199
5352000.24, .46411315, 1.1232867, -1.5874, -51.73668, -48.58936, 100.32604
5352250.10, .33989257, 1.2127542, -1.552647, -44.83157, -55.32777, 100.15934
5352499.96, .21357644, 1.2947447, -1.508321, -37.65005, -61.72507, 99.375122
5352749.82, .08594353, 1.3687527, -1.454696, -30.23642, -67.74181, 97.978218
5353000.16, -.0422192, 1.4343218, -1.392103, -22.63636, -73.3409, 95.977257
5353250.03, -.1701217, 1.4910479, -1.320926, -14.89674, -78.48782, 93.384552
5353499.89, -.2969753, 1.538581, -1.241606, -7.065277, -83.15083, 90.21611
5353750.23, -.4219979, 1.5766283, -1.15463, .8097443, -87.30119, 86.491447
5354000.09, -.5444188, 1.6049552, -1.060536, 8.6797733, -90.91331, 82.233543
5354249.95, -.6634831, 1.623387, -.9599038, 16.496288, -93.96493, 77.468636
5354499.82, -.7784569, 1.6318101, -.8533531, 24.2111, -96.43721, 72.226112
5354750.16, -.8886312, 1.6301724, -.7415412, 31.77664, -98.31493, 66.538292
5355000.02, -.9933268, 1.6184843, -.6251574, 39.146267, -99.58651, 60.440239
5355249.88, -1.091898, 1.5968175, -.5049194, 46.274544, -100.2441, 53.969551
5355500.22, -1.183738, 1.5653059, -.3815683, 53.117523, -100.2836, 47.166122
5355750.08, -1.268279, 1.5241437, -.2558647, 59.633018, -99.70492, 40.071903
5355999.95, -1.345001, 1.4735845, -.1285836, 65.780853, -98.51147, 32.730625
5356249.81, -1.413431, 1.4139403, -.5097E-3, 71.523125, -96.71068, 25.18755
5356500.15, -1.473146, 1.3455786, .12756734, 76.82444, -94.31362, 17.489185
5356750.01, -1.523779, 1.2689209, .25485787, 81.6521, -91.33509, 9.6829958
5356999.87, -1.565017, 1.1844399, .38057715, 85.976349, -87.79346, 1.8171065
5357250.21, -1.596606, 1.0926565, .50395, 89.770523, -83.71054, -6.059986
5357500.08, -1.618352, .99413639, .6242159, 93.011238, -79.11152, -13.89972
5357749.94, -1.63012, .88948709, .74063331, 95.678505, -74.02475, -21.65375
5357999.80, -1.631838, .77935386, .85248441, 97.755882, -68.4816, -29.27428
5358250.14, -1.623495, .6644156, .95907974, 99.23056, -62.51623, -36.71433
5358500.00, -1.605143, .54538101, 1.059762, 100.09345, -56.16543, -43.92802
5358749.87, -1.576894, .42298391, 1.1539105, 100.33923, -49.46835, -50.87088
5359000.21, -1.538924, .29797897, 1.2409447, 99.966385, -42.46629, -57.5001
5359250.07, -1.491465, .1711369, 1.3203281, 98.977219, -35.2024, -63.77481
5359499.93, -1.434811, .04323969, 1.3915713, 97.377815, -27.72148, -69.65634
5359749.79, -1.369311, -.0849241, 1.4542351, 95.178055, -20.06965, -75.10841
5360000.13, -1.295369, -.2125643, 1.5079329, 92.391487, -12.29408, -80.0974
5360250.00, -1.21344, -.3388941, 1.5523338, 89.035294, -4.442713, -84.59258
5360499.86, -1.12403, -.4631344, 1.5871642, 85.130165, 3.4360437, -88.56621
5360750.20, -1.02769, -.5845194, 1.6122091, 80.700188, 11.293616, -91.9938
5361000.06, -.9250136, -.7023006, 1.6273142, 75.772659, 19.08156, -94.85423
5361249.92, -.8166345, -.8157519, 1.6323863, 70.377975, 26.75186, -97.12983
5361499.79, -.7032205, -.9241739, 1.6273944, 64.549385, 34.257225, -98.80661
5361750.13, -.585471, -1.026898, 1.6123689, 58.322823, 41.551384, -99.87421
5361999.99, -.4641118, -1.123291, 1.5874028, 51.736683, 48.589363, -100.326
5362249.85, -.3398912, -1.212759, 1.5526497, 44.83157, 55.327774, -100.1593
5362500.19, -.2135751, -1.294749, 1.508324, 37.650055, 61.725067, -99.37512
5362750.05, -.0859422, -1.368757, 1.4546992, 30.236414, 67.741806, -97.97823
5362999.92, .04222057, -1.434326, 1.3921055, 22.636356, 73.340897, -95.97726
5363249.78, .17012303, -1.491052, 1.3209291, 14.896738, 78.487816, -93.38456
5363500.12, .29697663, -1.538585, 1.2416086, 7.0652761, 83.150833, -90.21611
5363749.98, .42199928, -1.576633, 1.1546333, -.8097453, 87.301193, -86.49146
5363999.84, .54442012, -1.604959, 1.0605394, -8.679774, 90.913322, -82.23354
5364250.18, .66348451, -1.623391, .95990676, -16.49629, 93.964928, -77.46864
5364500.05, .77845824, -1.631814, .85335606, -24.2111, 96.437218, -72.22611
5364749.91, .88863254, -1.630177, .74154413, -31.77664, 98.314934, -66.53829
5364999.77, .99332815, -1.618488, .62516034, -39.14627, 99.58651, -60.44024
5365250.11, 1.0918995, -1.596822, .50492227, -46.27455, 100.2441, -53.96955
5365499.97, 1.1837391, -1.56531, .38157114, -53.11753, 100.28365, -47.16613
5365749.84, 1.2682804, -1.524148, .25586754, -59.63302, 99.704926, -40.0719
5366000.18, 1.3450023, -1.473589, .12858646, -65.78085, 98.511475, -32.73063
5366250.04, 1.4134319, -1.413944, .51258E-3, -71.52312, 96.710678, -25.18755
5366499.90, 1.4731473, -1.345583, -.1275644, -76.82444, 94.313622, -17.48919
5366749.76, 1.5237801, -1.268925, -.254855, -81.6521, 91.335098, -9.682998
5367000.10, 1.5650184, -1.184444, -.3805742, -85.97635, 87.793457, -1.817109
5367249.97, 1.5966078, -1.092661, -.5039471, -89.77052, 83.710541, 6.0599837
5367499.83, 1.6183536, -.9941406, -.624213, -93.01124, 79.111526, 13.899714
5367750.17, 1.6301217, -.8894913, -.7406304, -95.6785, 74.024757, 21.653748
5368000.03, 1.6318396, -.7793581, -.8524815, -97.75588, 68.481606, 29.274279
5368249.89, 1.6234967, -.6644198, -.9590768, -99.23056, 62.516235, 36.714325
5368500.23, 1.6051443, -.5453852, -1.059759, -100.0935, 56.165436, 43.928017
5368750.10, 1.5768957, -.4229881, -1.153908, -100.3392, 49.468357, 50.870872
5368999.96, 1.5389251, -.2979832, -1.240942, -99.96638, 42.46629, 57.500095
5369249.82, 1.4914664, -.1711411, -1.320325, -98.97722, 35.202404, 63.774815
5369500.16, 1.4348124, -.0432439, -1.391568, -97.37782, 27.721483, 69.656334
5369750.02, 1.3693123, .08491988, -1.454232, -95.17805, 20.069651, 75.108406
5369999.89, 1.2953699, .21256012, -1.50793, -92.39149, 12.294082, 80.097404
5370250.23, 1.2134411, .33888984, -1.552331, -89.03529, 4.4427161, 84.592575
5370500.09, 1.1240311, .46313018, -1.587161, -85.13017, -3.436041, 88.566208
5370749.95, 1.027691, .58451515, -1.612206, -80.70019, -11.29361, 91.993797
5370999.81, .92501491, .70229638, -1.627311, -75.77266, -19.08156, 94.854218
5371250.15, .81663579, .81574768, -1.632383, -70.37798, -26.75186, 97.129829
5371500.02, .70322186, .92416966, -1.627391, -64.54939, -34.25722, 98.806602
5371749.88, .58547229, 1.0268939, -1.612366, -58.32282, -41.55138, 99.874199
5372000.22, .46411312, 1.1232867, -1.5874, -51.73668, -48.58936, 100.32604
5372250.08, .33989254, 1.2127542, -1.552647, -44.83157, -55.32777, 100.15934
5372499.94, .21357642, 1.2947447, -1.508321, -37.65005, -61.72507, 99.375122
5372749.81, .08594353, 1.3687527, -1.454696, -30.23642, -67.74181, 97.978218
5373000.14, -.0422192, 1.4343219, -1.392103, -22.63636, -73.3409, 95.977257
5373250.01, -.1701217, 1.4910479, -1.320926, -14.89674, -78.48782, 93.384552
5373499.87, -.2969753, 1.538581, -1.241606, -7.065277, -83.15083, 90.21611
5373750.21, -.4219979, 1.5766283, -1.15463, .8097443, -87.30119, 86.491447
5374000.07, -.5444188, 1.6049552, -1.060537, 8.6797733, -90.91331, 82.233543
5374249.94, -.6634831, 1.623387, -.9599039, 16.496288, -93.96493, 77.468636
5374499.80, -.7784569, 1.6318101, -.8533531, 24.2111, -96.43721, 72.226112
5374750.14, -.8886312, 1.6301725, -.7415413, 31.77664, -98.31493, 66.538292
5375000.00, -.9933268, 1.6184843, -.6251575, 39.146267, -99.58651, 60.440239
5375249.86, -1.091898, 1.5968176, -.5049194, 46.274544, -100.2441, 53.969551
5375500.20, -1.183738, 1.5653059, -.3815683, 53.117523, -100.2836, 47.166122
5375750.06, -1.268279, 1.5241437, -.2558647, 59.633018, -99.70492, 40.071903
5375999.93, -1.345001, 1.4735845, -.1285836, 65.780853, -98.51147, 32.730625
5376249.79, -1.413431, 1.4139403, -.5097E-3, 71.523125, -96.71068, 25.18755
5376500.13, -1.473146, 1.3455786, .12756732, 76.82444, -94.31362, 17.489185
5376749.99, -1.523779, 1.2689209, .25485787, 81.6521, -91.33509, 9.6829958
5376999.86, -1.565017, 1.1844399, .38057712, 85.976349, -87.79346, 1.8171065
5377250.19, -1.596606, 1.0926565, .50395, 89.770523, -83.71054, -6.059986
5377500.06, -1.618352, .99413639, .6242159, 93.011238, -79.11152, -13.89972
5377749.92, -1.63012, .88948715, .74063325, 95.678505, -74.02475, -21.65375
5377999.78, -1.631838, .77935386, .85248441, 97.755882, -68.4816, -29.27428
5378250.12, -1.623495, .6644156, .95907968, 99.23056, -62.51623, -36.71433
5378499.98, -1.605143, .54538101, 1.059762, 100.09345, -56.16543, -43.92802
5378749.85, -1.576894, .42298394, 1.1539105, 100.33923, -49.46835, -50.87088
5379000.19, -1.538924, .297979, 1.2409447, 99.966385, -42.46629, -57.5001
5379250.05, -1.491465, .17113693, 1.3203281, 98.977219, -35.2024, -63.77481
5379499.91, -1.434811, .04323972, 1.3915713, 97.377815, -27.72148, -69.65633
5379749.77, -1.369311, -.0849241, 1.454235, 95.178055, -20.06965, -75.10841
5380000.11, -1.295369, -.2125643, 1.5079329, 92.391487, -12.29408, -80.0974
5380249.98, -1.21344, -.338894, 1.5523338, 89.035294, -4.442713, -84.59258
5380499.84, -1.12403, -.4631344, 1.5871642, 85.130165, 3.4360437, -88.56621
5380750.18, -1.02769, -.5845193, 1.6122091, 80.700188, 11.293616, -91.9938
5381000.04, -.9250136, -.7023005, 1.6273142, 75.772659, 19.08156, -94.85423
5381249.90, -.8166345, -.8157519, 1.6323863, 70.377975, 26.75186, -97.12983
5381499.77, -.7032205, -.9241738, 1.6273943, 64.549385, 34.257225, -98.80661
5381750.11, -.585471, -1.026898, 1.6123689, 58.322823, 41.55138, -99.87421
5381999.97, -.4641118, -1.123291, 1.5874027, 51.736683, 48.589363, -100.326
5382249.83, -.3398912, -1.212759, 1.5526497, 44.83157, 55.327774, -100.1593
5382500.17, -.2135751, -1.294749, 1.508324, 37.650055, 61.725067, -99.37512
5382750.03, -.0859422, -1.368757, 1.4546992, 30.236414, 67.741806, -97.97823
5382999.90, .04222056, -1.434326, 1.3921055, 22.636356, 73.340897, -95.97726
5383250.24, .17012301, -1.491052, 1.3209291, 14.896738, 78.487816, -93.38456
5383500.10, .2969766, -1.538585, 1.2416086, 7.0652761, 83.150833, -90.21611
5383749.96, .42199925, -1.576633, 1.1546333, -.8097453, 87.301193, -86.49146
5383999.82, .54442012, -1.604959, 1.0605394, -8.679774, 90.913322, -82.23354
5384250.16, .66348445, -1.623391, .95990676, -16.49629, 93.964928, -77.46864
5384500.03, .77845824, -1.631814, .853356, -24.2111, 96.437218, -72.22611
5384749.89, .88863254, -1.630177, .74154413, -31.77664, 98.314934, -66.53829
5385000.23, .99332815, -1.618488, .62516034, -39.14627, 99.58651, -60.44024
5385250.09, 1.0918995, -1.596822, .50492221, -46.27455, 100.2441, -53.96955
5385499.95, 1.1837391, -1.56531, .38157114, -53.11753, 100.28365, -47.16613
5385749.82, 1.2682804, -1.524148, .25586754, -59.63302, 99.704926, -40.0719
5386000.16, 1.3450023, -1.473589, .12858643, -65.78085, 98.511475, -32.73063
5386250.02, 1.4134319, -1.413944, .51256E-3, -71.52312, 96.710678, -25.18755
5386499.88, 1.4731473, -1.345583, -.1275645, -76.82444, 94.313622, -17.48919
5386750.22, 1.5237801, -1.268925, -.254855, -81.6521, 91.335098, -9.682998
5387000.08, 1.5650184, -1.184444, -.3805743, -85.97635, 87.793457, -1.817109
5387249.95, 1.5966078, -1.092661, -.5039471, -89.77052, 83.710541, 6.0599837
5387499.81, 1.6183536, -.9941406, -.624213, -93.01124, 79.111526, 13.899714
5387750.15, 1.6301217, -.8894913, -.7406304, -95.6785, 74.024757, 21.653748
5388000.01, 1.6318396, -.779358, -.8524815, -97.75588, 68.481606, 29.274279
5388249.87, 1.6234967, -.6644198, -.9590769, -99.23056, 62.516235, 36.714325
5388500.21, 1.6051443, -.5453852, -1.059759, -100.0935, 56.165436, 43.928017
5388750.08, 1.5768957, -.4229881, -1.153908, -100.3392, 49.468357, 50.870872
5388999.94, 1.5389251, -.2979832, -1.240942, -99.96638, 42.46629, 57.500095
5389249.80, 1.4914664, -.1711411, -1.320325, -98.97722, 35.202404, 63.774815
5389500.14, 1.4348124, -.0432439, -1.391568, -97.37782, 27.721483, 69.656334
5389750.00, 1.3693123, .08491991, -1.454232, -95.17805, 20.069651, 75.108406
5389999.87, 1.2953699, .21256015, -1.50793, -92.39149, 12.294082, 80.097404
5390250.21, 1.2134411, .33888987, -1.552331, -89.03529, 4.4427161, 84.592575
5390500.07, 1.1240311, .46313021, -1.587161, -85.13017, -3.436041, 88.566208
5390749.93, 1.027691, .58451515, -1.612206, -80.70019, -11.29361, 91.993797
5390999.79, .92501491, .70229644, -1.627311, -75.77266, -19.08156, 94.854218
5391250.13, .81663579, .81574774, -1.632383, -70.37798, -26.75186, 97.129829
5391500.00, .70322186, .92416972, -1.627392, -64.54939, -34.25722, 98.806602
5391749.86, .58547229, 1.0268939, -1.612366, -58.32282, -41.55138, 99.874199
5392000.20, .46411312, 1.1232868, -1.5874, -51.73668, -48.58936, 100.32604
5392250.06, .33989254, 1.2127544, -1.552647, -44.83157, -55.32777, 100.15934
5392499.92, .21357641, 1.2947448, -1.508321, -37.65005, -61.72507, 99.375122
5392749.79, .08594352, 1.3687527, -1.454696, -30.23642, -67.74181, 97.978218
5393000.13, -.0422192, 1.4343219, -1.392103, -22.63636, -73.3409, 95.977257
5393249.99, -.1701217, 1.4910479, -1.320926, -14.89674, -78.48782, 93.384552
5393499.85, -.2969753, 1.5385811, -1.241606, -7.065277, -83.15083, 90.21611
5393750.19, -.4219979, 1.5766284, -1.15463, .8097443, -87.30119, 86.491447
5394000.05, -.5444188, 1.6049553, -1.060537, 8.6797733, -90.91331, 82.233543
